Name, Operon, Challenge, WT
ydiE,ydiE,995.35,2007.91
ydiF,ydiFO,7.98,16.95
ydiH,ydiH,426.93,357.86
ydiH,ydiJIH,426.93,357.86
ydiI,ydiJIH,134.33,164.56
ydiJ,ydiJIH,23.62,35.4
ydiK,ydiK,38.16,54.69
ydiL,ydiL,83.27,37.89
ydiM,ydiM,38.45,55.67
ydiN,ydiNB-aroD,13.42,10.68
ydiO,ydiFO,25.81,23.48
ydiP,ydiP,13.97,14.83
ydiQ,ydiQRST-fadK,77.72,106.09
ydiR,ydiQRST-fadK,36.18,64.83
ydiS,ydiQRST-fadK,26.34,41.94
ydiT,ydiQRST-fadK,43.33,46.01
ydiU,ydiU,32.51,75.31
ydiV,ydiV,17.84,18.95
ydiY,ydiY,156.67,409.91
ydiZ,ydiZ,218.91,92.97
ydjA,ydjA-selD-topB,46.16,12.25
ydjE,ydjE,68.75,79.63
ydjF,ydjF,50.36,53.47
ydjG,ydjLKJIHG,4.33,20.68
ydjH,ydjLKJIHG,0,7.13
ydjI,ydjLKJIHG,0,8.08
ydjJ,ydjLKJIHG,8.14,32.39
ydjK,ydjLKJIHG,6.15,0
ydjL,ydjLKJIHG,35.49,75.36
ydjM,ydjM,50.3,22.89
ydjN,ydjN,79.32,72.88
ydjO,ydjO,79.23,328.08
ydjX,ydjXYZ-ynjABCD,244.89,390.02
ydjY,ydjXYZ-ynjABCD,25.06,19.95
ydjZ,ydjXYZ-ynjABCD,12,38.21
yeaC,yeaC,248.9,123.87
yeaD,yeaD,230.34,382.12
yeaD,gapA-yeaD,230.34,382.12
yeaE,yeaE,84.44,110.75
yeaG,yeaGH,122.91,52.43
yeaH,yeaGH,109.15,73.75
yeaI,yeaI,31.65,54.99
yeaJ,yeaJ,79.75,127.01
yeaK,yeaK,67.41,161.04
yeaL,yeaL,256.52,605.23
yeaM,yeaM,72.33,65.82
yeaN,yeaN,89.82,125.89
yeaO,yeaO,829.84,1360.47
yeaP,yeaP,66.23,98.88
yeaQ,yeaQ,392.28,244.46
yeaR,yeaR-yoaG,35.39,0
yeaV,yeaVW,73.42,140.32
yeaW,yeaVW,41.52,66.13
yeaX,yeaX,39.57,112.02
yeaY,yeaY,72.97,34.86
yeaY,yeaZY,72.97,34.86
yeaZ,yeaZY,42.71,0
yebA,yebA,38.52,71.57
yebB,yebB,676.11,1334.75
yebC,nudB-yebC-ruvC,114.62,91.27
yebC,yebC-ruvC,114.62,91.27
yebE,yebE,212.34,491.89
yebF,yebF,142.75,208.4
yebG,yebG,583.76,232.42
yebK,yebK,527.19,730.77
yebN,yebN,1078.56,1455.28
yebO,yebO,4099.37,5096.09
yebQ,yebQ,77.27,68.91
yebR,yebR,68.22,81.49
yebS,yebST,89.3,94.82
yebT,yebST,38.7,56.49
yebV,yebV,501.73,599.3
yebW,yebW,243.31,422.72
yebY,yobA-yebZY,1229.34,2590.69
yebZ,yobA-yebZY,43.78,61.98
yecA,yecA,76.52,182.8
yecC,dcyD-yecSC,225.59,287.43
yecC,yecC,225.59,287.43
yecD,yecDE,134.82,131.21
yecE,yecDE,129.63,289.04
yecF,yecF,132.12,180.36
yecH,yecH,1698.73,4847.16
yecM,yecM,37.45,71.57
yecN,yecN-cmoAB,150.14,85.4
yecR,yecR,353.9,521.87
yecS,dcyD-yecSC,38.09,10.11
yecT,yecT,138.96,221.3
yedA,yedA,96.83,132.19
yedD,yedD,646.26,653.48
yedE,yedEF,10.56,22.43
yedF,yedEF,18.15,28.9
yedI,yedI,23.13,7.37
yedJ,yedJ,42.71,77.74
yedJ,yedRJ,42.71,77.74
yedL,yedL,35.39,70.45
yedN_1,yedN_1N_2,18.81,0
yedN_2,yedN_1N_2,18.81,0
yedP,yedP,286.24,290.1
yedQ,yedQ,573.76,702.28
yedR,yedRJ,23.21,18.48
yedS_1,yedS_1S_2,135.27,192.76
yedS_2,yedS_1S_2,135.27,192.76
yedS_3,yedS_3,135.27,192.76
yedV,yedV,53.12,124.42
yedV,yedWV,53.12,124.42
yedW,yedWV,25.28,30.19
yedX,yedX,246.19,408.42
yedY,yedYZ,80.29,20.19
yedZ,yedYZ,133.55,170.15
yeeA,yeeA,36.09,51.09
yeeD,yeeED,1247.97,1690.87
yeeE,yeeED,28.07,31.93
yeeJ,yeeJ,97.81,149.09
yeeL_1,yeeL_1L_2,16.13,38.54
yeeL_2,yeeL_1L_2,16.13,38.54
yeeN,yeeN,47.38,103.76
yeeO,yeeO,5.71,27.27
yeeP,yeeP,69.24,73.52
yeeR,yeeRSTU-cbtA-yeeW,116.35,247.07
yeeS,yeeRSTU-cbtA-yeeW,190.01,484.19
yeeT,yeeRSTU-cbtA-yeeW,459.12,517.92
yeeU,yeeRSTU-cbtA-yeeW,529.41,494.89
yeeW,yeeRSTU-cbtA-yeeW,252.79,322.07
yeeX,yeeX,231.65,184.46
yeeY,yeeY,18.27,29.09
yeeZ,yeeZ,92.66,106.58
yefM,yefM-yoeB,202.23,268.39
yegD,yegD,78.47,124.97
yegE,yegE,47.36,73.38
yegH,yegH,67.03,81.13
yegI,yegI,41.44,107.69
yegJ,yegJ,18.38,43.92
yegK,yegLK,16.72,8.88
yegL,yegLK,19.3,20.5
yegP,yegP,293.32,81.24
yegQ,yegQ,162.14,342.64
yegR,yegRZ,0,21.27
yegS,yegS,122.69,120.24
yegT,yegTUV,16.62,37.05
yegU,yegTUV,21.13,26.92
yegV,yegTUV,153.87,161.04
yegW,yegW,28.43,54.33
yegX,yegX,15.56,41.29
yegZ,yegRZ,119.63,127.01
yehA,yehDCBA,53.34,52.28
yehA,yehA,53.34,52.28
yehB,yehDCBA,11.98,21.81
yehC,yehDCBA,17.7,9.39
yehD,yehDCBA,54.75,0
yehE,yehE,30.12,47.97
yehI,molR_3-yehI,64.29,117.29
yehL,yehLMPQ,7.8,37.26
yehM,yehLMPQ,22.35,71.19
yehP,yehLMPQ,11.21,35.69
yehQ,yehLMPQ,40.32,81.12
yehR,yehR,275.77,512.38
yehS,yehS,36.07,28.72
yehT,yehUT,23.59,56.36
yehU,yehUT,22.67,44.13
yehW,osmF-yehYXW,307.49,960.93
yehX,osmF-yehYXW,36.65,51.07
yehY,osmF-yehYXW,51.34,116.81
yeiB,yeiB,18.34,23.36
yeiB,folE-yeiB,18.34,23.36
yeiE,yeiE,77.04,76.68
yeiG,yeiG,101.48,137.37
yeiH,yeiH,68.76,96.62
yeiI,yeiI,58.5,86.95
yeiL,yeiL,96.52,102.48
yeiM,yeiM,40.74,48.66
yeiP,yeiP,170.47,247.88
yeiQ,yeiQ,81.06,101.43
yeiR,yeiR-lpxT,25.82,47.97
yeiS,sanA-yeiS,141.56,169.09
yejA,yejABEF,44.46,126.7
yejB,yejABEF,27.15,55.59
yejE,yejABEF,78.64,85.7
yejF,yejABEF,1565.18,3007.41
yejG,yejG,258.5,352.88
yejH,yejH,36.17,38.41
yejK,yejK,25.28,40.26
yejL,yejLM,391.15,949.26
yejM,yejLM,226.69,422.48
yejO,yejO,47.09,50.89
yfaA,yfaATS_1S_2QP,72.92,140.15
yfaD,yfaD-ypaA,94.37,195.39
yfaE,nrdAB-yfaE,383.05,928.32
yfaE,yfaE,383.05,928.32
yfaH,yfaH,262.15,668
yfaL,yfaL,129,196.43
yfaP,yfaP,10.93,69.64
yfaP,yfaATS_1S_2QP,10.93,69.64
yfaQ,yfaATS_1S_2QP,64.35,98.38
yfaS_1,yfaATS_1S_2QP,107.9,167.43
yfaT,yfaATS_1S_2QP,47.64,10.84
yfaU,yfaXWVU,68.67,92.54
yfaU,yfaU,68.67,92.54
yfaU,yfaVU,68.67,92.54
yfaV,yfaVU,9.88,5.24
yfaV,yfaXWVU,9.88,5.24
yfaW,yfaXW,28.17,61.69
yfaW,yfaXWVU,28.17,61.69
yfaX,yfaXW,65.09,103.65
yfaX,yfaXWVU,65.09,103.65
yfaY,yfaY,38.83,50.6
yfaZ,yfaZ,7.82,0
yfbK,yfbK,199.07,305.3
yfbL,yfbL,13.11,55.67
yfbM,yfbM,25.28,40.26
yfbN,yfbN,29.62,28.3
yfbO,yfbO,60.24,47.97
yfbP,yfbP,225.1,573.58
yfbR,alaA-yfbR,368.06,777.8
yfbR,yfbR,368.06,777.8
yfbS,yfbS,88.04,114.39
yfbT,yfbUT,45.66,103.89
yfbU,yfbUT,85.79,27.33
yfbV,yfbV,83.82,103.83
yfcA,prmB-aroC-mepA-yfcAML,57.67,66.8
yfcC,yfcC,53.05,53.36
yfcD,yfcD,31.28,24.91
yfcE,yfcE,30.61,85.31
yfcF,yfcF,65.84,62.92
yfcG,yfcG,137.63,229.62
yfcH,folX-yfcH,104.51,204.27
yfcI,yfcI,757.85,1039.95
yfcJ,yfcJ,115.27,195.05
yfcL,yfcL,121.77,121.21
yfcL,prmB-aroC-mepA-yfcAML,121.77,121.21
yfcM,prmB-aroC-mepA-yfcAML,69.62,86.24
yfcN,yfcN,361.6,661.64
yfcO,yfcUTSRQPO,470.15,1234.21
yfcP,yfcUTSRQPO,31.46,87.67
yfcQ,yfcUTSRQPO,60.79,193.64
yfcR,yfcUTSRQPO,24.84,79.1
yfcS,yfcUTSRQPO,22.56,44.91
yfcT,yfcUTSRQPO,48.15,69.02
yfcU,yfcUTSRQPO,48.15,69.02
yfcV,yfcV,90.36,47.97
yfcZ,yfcZ,163.91,94.93
yfdC,yfdC,109.24,152.23
yfdE,yfdE,66.7,171.15
yfdF,yfdF,60.15,57.48
yfdG,yfdGHI,35.1,37.26
yfdH,yfdGHI,41.5,66.09
yfdI,yfdGHI,12.75,45.7
yfdK,yfdONMLK,182.97,245.39
yfdL,yfdONMLK,7.33,35.04
yfdM,yfdONMLK,0,25.05
yfdN,yfdONMLK,17.16,13.66
yfdO,yfdONMLK,12,9.55
yfdP,yfdPQ,46.8,74.53
yfdQ,yfdPQ,15.44,24.59
yfdR,yfdRST,63.27,25.19
yfdS,yfdRST,35.1,55.9
yfdT,yfdRST,235.93,419.95
yfdV,yfdV,35.95,21.47
yfdX,yfdX,20.03,10.63
yfdY,yfdY,34.95,0
yfeA,yfeA,42.66,46.33
yfeC,yfeCD,110.79,58.81
yfeD,yfeCD,194.51,464.67
yfeH,yfeH,144.54,203.11
yfeK,yfeKS,56.62,18.04
yfeN,yfeN,138.79,123.78
yfeO,yfeO,314.2,559.59
yfeR,yfeR,256.55,393.99
yfeS,yfeKS,231.12,634.94
yfeW,murQP-yfeW,81.36,186.58
yfeX,yfeYX,42.47,45.09
yfeX,yfeX,42.47,45.09
yfeY,yfeYX,44.24,46.97
yfeZ,yfeZ,9.44,0
yfeZ,ypeA-yfeZ,9.44,0
yffB,yffB-dapE-ypfN,35.69,18.95
yffL,yffL,85.99,84.28
yffM,yffMN,379.8,577.37
yffN,yffMN,23.02,18.33
yffO,yffO-yffP,10.18,32.44
yffO,yffOP,10.18,32.44
yffP,yffO-yffP,78.64,45.55
yffP,yffOP,78.64,45.55
yffQ,yffQR,11.23,0
yffR,yffQR,0,51.63
yffS,yffS,52.43,58.45
yfgC,yfgCD,58.02,120.12
yfgD,yfgCD,235.93,432.11
yfgF,yfgF,66.24,144.67
yfgG,yfgG,66.36,0
yfgH,yfgHI,16.37,26.06
yfgI,yfgHI,7.86,62.62
yfgJ,yfgJ,334.24,1252.5
yfgM,yfgM,34.19,21.78
yfgO,yfgO,27.99,19.11
yfhG,yfhG,5.95,37.89
yfhH,yfhH,60.03,143.4
yfhL,yfhL,16.27,51.83
yfhM,yfhM-pbpC,54.78,58.61
yfhR,yfhR,173.85,308.51
yfiB,yfiRNB,184.64,322.07
yfiC,yfiC,51.79,82.48
yfiD,yfiD,4280,422.72
yfiE,yfiE,24.07,84.35
yfiF,yfiF,282.3,521.27
yfiH,rluD-yfiH,0,9.24
yfiL,yfiL,580.17,720.7
yfiM,yfiM,17511.6,34986.4
yfiN,yfiRN,276.89,363.81
yfiN,yfiRNB,276.89,363.81
yfiP,yfiPQ,121.51,174.17
yfiQ,yfiPQ,97.35,127.09
yfiR,yfiRNB,171.84,260.63
yfiR,yfiRN,171.84,260.63
yfjD,yfjD,197.99,336.33
yfjH,yfjH,22.19,42.4
yfjI,yfjI,18.07,28.78
yfjJ,yfjJ,40.64,64.72
yfjK,yfjLK,79.51,126.62
yfjL,yfjLK,115.56,271.88
yfjM,yfjM,176.95,358.67
yfjP,yfjPQ,9.83,46.97
yfjQ,yfjPQ,87.83,106.96
yfjR,yfjR-ypjK-yfjST,120.99,240.86
yfjS,yfjR-ypjK-yfjST,57.39,76.17
yfjT,yfjR-ypjK-yfjST,390.2,852.66
yfjU,ypjM_3-yfjU,555.14,839.91
yfjW,yfjW,4.98,7.94
yfjX,yfjXY-ypjJ-yfjZ-ypjF,249.81,279.97
yfjY,yfjXY-ypjJ-yfjZ-ypjF,35.17,126.03
yfjZ,yfjXY-ypjJ-yfjZ-ypjF,146.9,212.69
ygaC,ygaC,98.48,548.92
ygaD,ygaD,110.86,40.74
ygaH,ygaZH,151.67,161.04
ygaM,ygaM,322.86,177.99
ygaP,ygaVP,97.07,103.06
ygaQ_1,ygaQ_1Q_2,24.5,54.04
ygaQ_2,ygaQ_1Q_2,24.5,54.04
ygaU,ygaU,1387.3,691.38
ygaV,ygaVP,226.5,135.27
ygaX,ygaXY,129.78,160.76
ygaZ,ygaZH,86.32,137.47
ygbA,ygbA,47.99,229.27
ygbE,ygbE,78.64,83.5
ygbI,ygbI,38.71,79.26
ygbJ,ygbJK,70.08,111.61
ygbK,ygbJK,69.14,115.91
ygbK,ygbK,69.14,115.91
ygbL,ygbLM,33.23,21.17
ygbM,ygbLM,120.24,130.57
ygbN,ygbN,24.89,39.64
ygcE,yqcE-ygcE,11.49,13.72
ygcF,ygcF,145.35,60.39
ygcG,ygcG,9.73,0
ygcN,ygcNOP,20.03,53.17
ygcO,ygcNOP,48.81,129.57
ygcP,ygcNOP,14.75,23.48
ygcQ,ygcRQ,29.59,15.71
ygcR,ygcRQ,10.89,34.68
ygcS,ygcS,12.7,35.38
ygcU,ygcU,11.68,27.89
ygcW,ygcW,37.82,34.42
ygdB,ppdAB-ygdB-ppdC-recC,31.23,16.58
ygdD,ygdD,0,0
ygdG,ygdG,185.38,357.86
ygdH,ygdH,186.67,213.06
ygdI,ygdI,1974.4,2017.18
ygdQ,ygdQ,142.75,378.91
ygdR,ygdR,271.49,277.95
ygeA,ygeA,73.54,39.04
ygeF,ygeF,34.67,13.8
ygeG,ygeG,0,27.49
ygeH,ygeH,46.26,49.12
ygeI,ygeI,38.78,30.88
ygeK,ygeLK,6.71,10.68
ygeQ,ygeQ,89.64,202.25
ygeR,ygeR,50.56,71.57
ygeV,ygeV,78.78,140.67
ygeW,ygeW,64.18,62.47
ygeX,ygeX,173.85,265.57
ygeY,ygeY,31.54,44.64
ygfA,ssrS-ygfA,30.94,36.96
ygfB,ygfB-pepP-ubiH-visC,132.03,198.58
ygfF,ygfF,136.99,218.18
ygfI,ygfI,85.22,135.72
ygfK,ygfK-ssnA,127.45,233.52
ygfM,ygfM-xdhD,43.56,60.7
ygfQ,xanQ-guaD-ygfQ,34.15,79.1
ygfS,ygfTS,86.85,262.79
ygfS,ygfS,86.85,262.79
ygfT,ygfTS,22.12,38.75
ygfU,ygfU,38.1,60.68
ygfX,ygfYX,541.26,563.62
ygfY,ygfYX,174.96,25.33
ygfZ,ygfZ,645.03,730.81
yggC,yggDC,89.22,123.14
yggC,cmtBA-yggPFDC,89.22,123.14
yggC,yggC,89.22,123.14
yggD,yggDC,24.98,13.26
yggD,cmtBA-yggPFDC,24.98,13.26
yggE,yggE,200.59,264.7
yggF,cmtBA-yggPFDC,35.17,28.01
yggG,yggG,296.55,329.71
yggI,yggI,127.92,217.3
yggL,trmI-yggL,77.92,82.73
yggL,yggL,77.92,82.73
yggM,yggM,75.84,120.78
yggN,yggN,448.28,760.89
yggP,cmtBA-yggPFDC,6.65,26.46
yggR,yggR,47.62,117.21
yggS,yggSTU-rdgB-yggW,60.24,143.9
yggT,yggSTU-rdgB-yggW,29.96,83.5
yggU,yggSTU-rdgB-yggW,29.19,46.48
yggW,yggSTU-rdgB-yggW,44.82,35.69
yggW,rdgB-yggW,44.82,35.69
yggX,mutY-yggX-mltC-nupG,169.26,73.52
yggX,mutY-yggX,169.26,73.52
yggX,yggX-mltC,169.26,73.52
yggX,yggX-mltC-nupG,169.26,73.52
yggX,yggX,169.26,73.52
yggX,mutY-yggX-mltC,169.26,73.52
yghA,yghA,47.99,45.85
yghB,yghB,392.51,707.09
yghD,yghD,86.99,50.38
yghD,yghED,86.99,50.38
yghE,yghED,1345.05,1790.95
yghF,yghF,120.05,119.5
yghG,yghG,10.33,0
yghJ,yghJ,53.05,51.88
yghO,yghO,281.58,589.73
yghQ,yghQ,123.27,291.31
yghR,yghSR,27.98,26.73
yghS,yghSR,11.9,28.42
yghT,yghT,18.38,48.8
yghU,yghU,102.86,234.03
yghW,yghW,132.71,140.91
yghZ,yghZ,212.14,331.35
ygiB,tolC-ygiABC,195.91,120.78
ygiC,tolC-ygiABC,212.16,279.63
ygiD,ygiD,468.28,960.09
ygiF,ygiF-glnE,13.05,5.19
ygiH,ygiH,226.77,273.6
ygiL,ygiL,15.39,24.51
ygiM,htrG-cca,61.55,87.13
ygiM,htrG,61.55,87.13
ygiN,ygiN,997.67,1030.62
ygiQ,ygiQ,30.61,24.37
ygiS,ygiS,58.1,109.36
ygiV,ygiV,202.23,280.06
ygiW,ygiW,1221.1,223.73
ygiZ,ygiZ,12.75,20.31
ygjG,ygjG,89.24,68.61
ygjH,ygjH,369.84,568.7
ygjI,ygjI,59.23,42.45
ygjJ,ygjJK,55.51,94.73
ygjK,ygjJK,79.45,117.9
ygjP,ygjP,75.84,201.29
ygjQ,ygjQ,67.41,117.12
ygjR,ygjR,133.39,123.35
ygjV,ygjV,246.19,343.07
yhaB,yhaBC,173.02,187.87
yhaC,yhaBC,3.57,11.39
yhaH,yhaH,11.6,55.44
yhaI,yhaI,95.17,94.73
yhaJ,yhaJ,28.41,0
yhaK,yhaKL,6.05,38.54
yhaL,yhaKL,77.22,204.95
yhaM,yhaOM,84.22,139.29
yhaO,yhaOM,54.2,86.32
yhaV,sohA-yhaV,812.83,1716.32
yhbE,yhbE-obgE,48.36,35.01
yhbJ,lptB-rpoN-hpf-ptsN-yhbJ,49.67,23.73
yhbJ,rpoN-hpf-ptsN-yhbJ-npr,49.67,23.73
yhbO,yhbO,155.47,417.02
yhbP,yhbP,373.03,365.59
yhbQ,yhbQ,4527.14,6317.04
yhbS,yhbTS,303.34,362.33
yhbT,yhbTS,121.34,12.88
yhbU,yhbUV,46.9,115.44
yhbV,yhbUV,96.63,69.25
yhbW,yhbW,952.17,1113.83
yhbX,yhbX,70.52,79.03
yhbY,yhbY,11859.3,21095.6
yhcA,yhcAD-ychE_1,75.5,60.12
yhcB,yhcB,127.72,101.71
yhcC,yhcC,50.23,58.18
yhcD,yhcAD-ychE_1,192.55,386.16
yhcF,ychE_2-yhcF,272.46,452.78
yhcF,yhcF,272.46,452.78
yhcG,yhcG,128.01,197.87
yhcH,yhcH,63.93,87.27
yhcH,nanATEK-yhcH,63.93,87.27
yhcM,yhcM,30.12,29.98
yhcN,yhcN,2766.87,2049.54
yhcO,yhcO,15.56,49.55
yhdH,yhdH,104.54,104.05
yhdJ,yhdJ,47.99,68.78
yhdN,yhdN-zntR,69.05,18.33
yhdP,yhdP,79.33,96.09
yhdT,yhdT-panF-prmA,52.43,111.33
yhdU,yhdU,23.59,37.57
yhdV,yhdV,0,60.93
yhdW,yhdWXYZ,107.72,158.36
yhdX,yhdWXYZ,100.6,108.72
yhdY,yhdWXYZ,53.85,128.65
yhdZ,yhdWXYZ,33.57,53.47
yheL,yheL,73.73,187.87
yheL,yheONML,73.73,187.87
yheM,yheONML,11.8,112.72
yheN,yheONML,32.92,34.95
yheO,yheONML,58.74,187.09
yheS,yheSTU,35.5,28.27
yheT,yheSTU,37.36,26.45
yheU,yheSTU,174.53,216.18
yheV,kefGB-yheV,169.03,235.54
yheV,yheV,169.03,235.54
yhfA,yhfA,272.64,601.2
yhfG,yhfG-fic-pabA,75.84,0
yhfK,yhfK,105.01,180.1
yhfL,yhfL,25.28,120.78
yhfS,yhfXW-php-yhfUTS,31.28,12.46
yhfT,yhfXW-php-yhfUTS,39.05,93.29
yhfU,yhfXW-php-yhfUTS,191.95,229.27
yhfW,yhfXW-php-yhfUTS,69.22,60.63
yhfX,yhfXW-php-yhfUTS,10.95,17.43
yhfY,yhfY,35.1,18.63
yhfY,yhfZY,35.1,18.63
yhfZ,yhfZY,32.81,14.93
yhgA,yhgA,178.76,292.39
yhgE,yhgE,192.03,227.41
yhgF,yhgF,36.58,78.65
yhgN,yhgN,28.6,22.77
yhhA,yhhA,587.43,751.5
yhhH,yhhH,0,0
yhhI,yhhI,78.44,113.02
yhhJ,yhiI-rbbA-yhhJ,64.17,138.28
yhhJ,yhhJ,64.17,138.28
yhhK,yhhK,66.36,35.23
yhhL,rsmD-yhhL,723.53,1202.4
yhhM,yhhM,342.11,732.71
yhhN,yhhN,54.19,32.36
yhhQ,yhhQ,44.64,71.09
yhhS,yhhS,146.44,394.26
yhhT,yhhT,32.36,38.65
yhhW,yhhW,805.43,874.59
yhhX,yhhX,61.37,78.19
yhhY,yhhY,17.37,0
yhhZ,yhhZ-yrhA-insA-6B-6-insAB-6,7.2,28.68
yhiD,hdeAB-yhiD,701.25,584.5
yhiD,yhiD,701.25,584.5
yhiI,yhiI-rbbA-yhhJ,31.81,19
yhiJ,yhiJ,15.7,58.34
yhiL,yhiL,2.64,8.42
yhiM,yhiM,100.83,122.04
yhiN,yhiN,31.77,22.49
yhiQ,prlC-yhiQ,208.68,287.43
yhiR,yhiR,20.15,72.21
yhiS_1,yhiS_1,22.92,73.02
yhjA,yhjA,15.19,9.68
yhjB,yhjB,309.88,504.74
yhjC,yhjC,37.75,52.6
yhjD,yhjD,104.7,153.41
yhjE,yhjE,80.25,76.68
yhjG,yhjG,39.15,22.97
yhjH,yhjH,16.59,52.84
yhjJ,yhjJ,110.64,185.24
yhjK,yhjK,19.22,47.61
yhjR,yhjR,44.94,71.57
yhjV,yhjV,661.06,717.82
yhjX,yhjX,98.35,106.29
yhjY,yhjY,279.48,416.06
yiaA,yiaA,19.39,108.09
yiaB,yiaB,24.84,19.78
yiaC,tag-yiaC,240.75,490.77
yiaD,yiaD,167.3,245.94
yiaF,yiaF,173.22,199.77
yiaG,yiaG,671.32,395.12
yiaJ,yiaJ,25.01,31.87
yiaK,yiaKLMNO-lyx-sgbHUE,17,54.16
yiaL,yiaKLMNO-lyx-sgbHUE,27.22,28.9
yiaN,yiaKLMNO-lyx-sgbHUE,19.94,47.63
yiaO,yiaKLMNO-lyx-sgbHUE,8.61,20.56
yiaT,yiaT,11.46,63.89
yiaU,yiaU,17.42,41.62
yiaV,yiaWV,119.52,214.15
yiaW,yiaWV,26.21,20.87
yiaY,yiaY,25.81,58.71
yibA,yibA,55.42,80.23
yibA,rhsA-yibA,55.42,80.23
yibD,yibD,36.93,45.74
yibF,yibF,13.95,22.21
yibG,yibG,0,0
yibH,yibIH,48.56,29.74
yibI,yibIH,23.4,186.32
yibJ,yibJ,49.43,71.57
yibL,yibL,58.5,93.16
yibN,yibN,108.14,125.25
yibQ,gpmM-envC-yibQ,61.93,42.27
yibT,yibT,202.23,450.9
yicC,yicC,73.73,101.77
yicG,yicG,137.44,153.22
yicH,yicH,129.14,146.34
yicI,yicJI,69.59,84.58
yicJ,yicJI,18.42,48.9
yicL,yicL,124.1,197.63
yicN,yicN,84.37,149.3
yicO,yicO,19.09,45.6
yicR,yicR-rpmBG,69.83,60.66
yicR,yicR-rpmBG-mutM,69.83,60.66
yidA,yidA,146.26,174.7
yidB,yidB,53.22,33.9
yidE,yidE,30.66,36.63
yidF,yidHGF,417.86,964.27
yidF,yidF,417.86,964.27
yidG,yidHGF,70.2,167.69
yidH,yidHGF,61.02,97.18
yidI,yidI,28.31,45.09
yidJ,yidKJ,25.58,76.96
yidK,yidKJ,51.97,59.12
yidL,yidL,47.5,30.26
yidP,yidP,53.31,84.9
yidQ,yidQ,280.57,345.28
yidR,yidR,959.62,1528.29
yidX,yidX,491.26,998.56
yidZ,yidZ,822.82,1007.48
yieE,yieEF,45.3,27.05
yieF,yieEF,14.98,23.86
yieG,yieG,88.87,136.48
yieH,yieH,121.16,416.37
yieK,bglH-yieLK,93.98,224.51
yieK,yieK,93.98,224.51
yieL,bglH-yieLK,32.67,69.37
yieP,yieP-hsrA,85.79,87.84
yifB,yifB,92.14,151.19
yifE,yifE,400.88,518.73
yifK,yifK,33.7,9.76
yifN,yifNO,359.42,662.79
yifO,yifNO,359.42,662.79
yigA,yifL-dapF-yigA-xerC-yigB,12,19.11
yigB,yifL-dapF-yigA-xerC-yigB,35.54,18.87
yigE,yigE,72.17,221.03
yigF,yigGF,11.15,124.26
yigF,yigF,11.15,124.26
yigG,yigGF,78.03,53.26
yigI,yigI,27.22,28.9
yigL,pldB-yigL,47.72,67.55
yigM,yigM,160.44,135.27
yigP,ubiE-yigP-ubiB,210.24,223.22
yigZ,pepQ-yigZ-trkH-hemG,55.24,65.99
yihA,yihA,40.25,64.11
yihD,yihD,110.1,75.15
yihF,yihF,59.35,66.17
yihG,yihG,68.28,108.74
yihI,yihI,83.27,26.52
yihL,yihLM,71.68,133.18
yihM,yihLM,4.33,27.58
yihN,yihN,13.42,37.4
yihO,yihPO,18.15,57.81
yihO,yihO,18.15,57.81
yihP,yihPO,52.09,68.32
yihQ,yihQ,18.76,63.09
yihR,yihR,100.79,204.29
yihS,yihUTS,116.26,81.68
yihT,yihUTS,77.3,53.86
yihU,yihUTS,37.88,75.4
yihV,yihVW,23.67,15.08
yihW,yihVW,5.4,68.84
yihX,yihXY-dtd-yiiD,77.86,101.45
yihY,yihXY-dtd-yiiD,43.78,100.72
yiiD,yihXY-dtd-yiiD,51.48,27.33
yiiE,yiiE,19.94,31.75
yiiF,yiiF,19.39,30.88
yiiG,yiiG,24.13,57.64
yiiM,yiiM,383.79,581.16
yiiQ,yiiQ,134.48,112.72
yiiR,yiiR,38.52,30.67
yiiS,yiiS-uspD,127.4,0
yiiX,yiiX,146.44,344.28
yijD,fabR-yijD,813.97,1333.91
yijE,yijE,28.12,52.26
yijF,yijF,96.21,240.77
yijO,yijO,49.85,71.45
yijP,yijP,215.53,308.14
yjaA,yjaA,1139.12,1585.19
yjaB,yjaB,38.26,30.47
yjaG,yjaG,172.46,457.76
yjaH,yjaH,73.22,126.33
yjaZ,yjaZ,338.17,613.72
yjbB,yjbB,62.45,62.16
yjbE,yjbEFGH,122.34,222.67
yjbE,yjbE,122.34,222.67
yjbF,yjbFGH,6.65,31.75
yjbF,yjbEFGH,6.65,31.75
yjbG,yjbFGH,11.51,54.99
yjbG,yjbEFGH,11.51,54.99
yjbH,yjbFGH,34.43,61.28
yjbH,yjbEFGH,34.43,61.28
yjbI,yjbI,134.31,38.5
yjbJ,yjbJ,4287.27,1706.97
yjbL,yjbLM,0,0
yjbM,yjbLM,6,0
yjbQ,yjbQR,81.47,113.54
yjbR,yjbQR,178.44,56.84
yjcB,yjcB,256.01,479.68
yjcC,yjcC,56.2,85.24
yjcD,yjcD,37.75,45.09
yjcE,yjcE,69.49,90.18
yjcF,yjcF,6.57,15.69
yjcH,acs-yjcHG,26.96,64.41
yjcO,yjcO,49.24,98.02
yjcS,yjcS,25.66,74.92
yjcZ,yjdA-yjcZ,91.8,123.11
yjdA,yjdA-yjcZ,26.67,21.24
yjdC,yjdC,51.61,23.48
yjdC,dipZ-yjdC,51.61,23.48
yjdF,yjdF,431.42,676.35
yjdI,yjdIJ,36.77,29.28
