murD,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,5.01,15.41
murD,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,5.01,15.41
murD,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,5.01,15.41
murE,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,0,9.09
murE,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,0,9.09
murE,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,0,9.09
murF,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,53.36,59.72
murF,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,53.36,59.72
murF,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,53.36,59.72
murG,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,18.52,25.33
murG,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,18.52,25.33
murG,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,18.52,25.33
murI,btuB-murI,115.25,197.07
murJ,murJ,42.92,66.05
murP,murQP-yfeW,166.54,341.73
murP,murQP,166.54,341.73
murQ,murQP-yfeW,73.49,98.02
murQ,murQP,73.49,98.02
murR,murR,23.05,15.77
mutH,mutH,19.11,78.42
mutL,mutL-miaA-hfq-hflXKC,35.67,69.54
mutL,yjeFE-amiB-mutL-miaA-hfq-hflXKC,35.67,69.54
mutL,yjeE-amiB-mutL-miaA-hfq-hflXKC,35.67,69.54
mutM,mutM,154.63,141.95
mutM,yicR-rpmBG-mutM,154.63,141.95
mutM,rpmBG-mutM,154.63,141.95
mutS,mutS,7.72,39.6
mutT,secMA-mutT,202.83,208.11
mutY,mutY-yggX-mltC,100.17,115.61
mutY,mutY-yggX-mltC-nupG,100.17,115.61
mutY,mutY-yggX,100.17,115.61
mzrA,yqjA-mzrA,206,281.81
nac,nac,9837.93,51.57
nadA,nadA-pnuC,69.46,129.57
nadB,nadB,93.42,166.69
nadC,nadC,66.36,121.05
nadD,leuS-lptE-holA-nadD-cobC,112.95,147.49
nadE,nadE,23.88,81.68
nadK,nadK,209.99,307.78
nadR,radA-nadR,48.12,65.82
nagA,nagA,68.85,105.96
nagA,nagBACD,68.85,105.96
nagB,nagBACD,205.75,287.09
nagC,nagC,48.59,66.47
nagC,nagBACD,48.59,66.47
nagD,nagD,61.28,98.8
nagD,nagBACD,61.28,98.8
nagE,nagE,71.1,72.95
nagK,nagK-cobB,43.37,51.91
nagZ,hinT-ycfL-lpoB-thiK-nagZ-ycfP,38.55,26.37
nanA,nanATEK-yhcH,14.75,60.52
nanC,nanCM,18.39,94.33
nanC,yjhA,18.39,94.33
nanE,nanATEK-yhcH,9.55,9.8
nanK,nanATEK-yhcH,15.05,0
nanM,nanCM,17.86,36.66
nanR,nanR,33.29,111.02
nanS,nanS,134.4,234.41
nanT,nanATEK-yhcH,30.95,31.75
napA,napFDAGHBC-ccmABCDEFGH,63.62,76.15
napA,napFDAGHBC,63.62,76.15
napB,napFDAGHBC,29.3,105.21
napB,napFDAGHBC-ccmABCDEFGH,29.3,105.21
napC,napFDAGHBC-ccmABCDEFGH,32.8,56.08
napC,napFDAGHBC,32.8,56.08
napD,napFDAGHBC-ccmABCDEFGH,0,0
napD,napFDAGHBC,0,0
napF,napFDAGHBC-ccmABCDEFGH,0,13.66
napF,napFDAGHBC,0,13.66
napG,napFDAGHBC-ccmABCDEFGH,75.77,77.74
napG,napFDAGHBC,75.77,77.74
napH,napFDAGHBC-ccmABCDEFGH,0,15.66
napH,napFDAGHBC,0,15.66
narG,narGHJI,31.69,56
narH,narGHJI,21.42,52.74
narI,narGHJI,58.34,69.83
narJ,narGHJI,27.81,19.03
narK,narK,9.47,53.45
narL,narXL,40.5,124.67
narP,narP,10.17,20.87
narQ,narQ,54.26,147.12
narU,narU,47.46,53.56
narV,narWV,96.8,59.59
narV,narZYWV,96.8,59.59
narW,narWV,37.89,48.59
narW,narZYWV,37.89,48.59
narX,narXL,110.05,116.68
narY,narZYWV,8.53,17.51
narZ,narZYWV,26.43,52.43
ndh,ndh,70.72,119.2
ndk,ndk,30.52,46.97
nei,ybgIJKL-nei,66.59,119.56
nemA,nemA,30.02,86.24
nemA,nemRA,30.02,86.24
nemR,nemRA,87.9,45.09
nemR,ydhM,87.9,45.09
nepI,nepI,55.35,68.15
nfi,nudC-hemE-nfi,78.48,171.1
nfo,nfo,23.05,102.48
nfrA,nfrBA,62.09,86.45
nfrB,nfrBA,53.02,57.42
nfsA,ybjC-nfsA-rimK-ybjN,27.35,9.35
nfuA,nfuA,22.89,93.94
nfuA,gntXY,22.89,93.94
nhaA,nhaAR,50.84,34.77
nhaB,nhaB,42.75,149.13
nhaR,nhaAR,291.04,462.84
nhaR,nhaR,291.04,462.84
nhoA,nhoA,109.09,111.93
nikA,nikABCDER,46.04,47.24
nikB,nikABCDER,13.95,28.63
nikC,nikABCDER,7.9,8.11
nikD,nikABCDER,60.32,53.05
nikE,nikABCDER,212.39,192.76
nikR,nikR,3394.46,2473.21
nikR,nikABCDER,3394.46,2473.21
ninE,ybcN-ninE-ybcO-rusA-ylcG,0,39.55
nirB,nirBDC-cysG,57.01,58.49
nirC,nirBDC-cysG,16.34,67.05
nirD,nirBDC-cysG,120.96,20.68
nlpA,nlpA,144.88,289.04
nlpC,nlpC,28.35,58.18
nlpD,nlpD-rpoS,109.87,118.66
nlpE,yaeQJ-nlpE,176.16,237.82
nlpI,nlpI,29.79,68.78
nmpC,nmpC,454.63,583.06
nohA,nohA-ydfN-tfaQ,12.49,25.62
nohB,nohB,60.37,61.94
norR,norR,204.51,107.14
norV,norVW,32.05,42.27
norW,norVW,87.2,113.32
npr,rpoN-hpf-ptsN-yhbJ-npr,555.38,545.04
nrdA,nrdAB-yfaE,187.44,109.47
nrdB,nrdAB-yfaE,52.46,119.6
nrdD,nrdDG,36.98,41.11
nrdE,nrdHIEF,162.88,170.27
nrdF,nrdHIEF,13.73,28.18
nrdG,nrdDG,85.06,87.27
nrdG,nrdG,85.06,87.27
nrdH,nrdHIEF,26.8,27.49
nrdI,nrdHIEF,32.08,131.65
nrdR,nrdR-ribDE-nusB-thiL-pgpA,43.95,30.06
nrfA,nrfABCDEFG,18.35,28.24
nrfB,nrfABCDEFG,81.38,119.29
nrfC,nrfABCDEFG,0,0
nrfD,nrfABCDEFG,20.66,7.07
nrfE,nrfABCDEFG,11.92,28.54
nrfF,nrfABCDEFG,51.5,0
nrfG,nrfABCDEFG,209.8,79.3
nsrR,nsrR-rnr-rlmB-yjfI,46.42,47.63
nth,ydgK-rsxABCDGE-nth,93.28,180.78
nth,rsxABCDGE-nth,93.28,180.78
nudB,nudB-yebC-ruvC,14.55,44.79
nudC,nudC-hemE-nfi,229.96,270.89
nudE,nudE,0,24.11
nudG,nudG,403.93,414.43
nudI,nudI,30.95,47.63
nudJ,rluE-nudJ,14.27,58.56
nudJ,nudJ,14.27,58.56
nudK,nudK,34.33,46.97
nudL,pabB-nudL,159.4,140.18
nuoA,nuoABCEFGHIJKLMN,59.39,106.63
nuoB,nuoABCEFGHIJKLMN,19.89,71.41
nuoC,nuoABCEFGHIJKLMN,47.85,37.76
nuoE,nuoABCEFGHIJKLMN,52.63,27
nuoF,nuoABCEFGHIJKLMN,14.78,20.22
nuoG,nuoABCEFGHIJKLMN,29.01,66.97
nuoH,nuoABCEFGHIJKLMN,20.22,48.41
nuoI,nuoABCEFGHIJKLMN,12.14,74.73
nuoJ,nuoABCEFGHIJKLMN,35.63,24.37
nuoK,nuoABCEFGHIJKLMN,152.29,89.29
nuoL,nuoABCEFGHIJKLMN,42.95,36.72
nuoM,nuoMN,4.31,13.26
nuoM,nuoABCEFGHIJKLMN,4.31,13.26
nuoN,nuoN,22.61,37.11
nuoN,nuoMN,22.61,37.11
nuoN,nuoABCEFGHIJKLMN,22.61,37.11
nupC,nupC,60.28,73.09
nupG,nupG,99.64,112.99
nupG,yggX-mltC-nupG,99.64,112.99
nupG,mutY-yggX-mltC-nupG,99.64,112.99
nupX,nupX,73.77,48.66
nusA,rimP-nusA-infB,66.45,68.18
nusA,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,66.45,68.18
nusA,metY-yhbC-nusA-infB,66.45,68.18
nusB,nrdR-ribDE-nusB-thiL-pgpA,31.39,64.41
nusB,ribE-nusB-thiL-pgpA,31.39,64.41
nusG,secE-nusG,12.07,61.94
obgE,yhbE-obgE,11.24,46.13
ogrK,ogrK,120.4,123.53
ogt,ogt,536.57,222.83
ogt,abgABT-ogt,536.57,222.83
ohsC,ohsC,171.22,175.67
ompA,ompA,208.97,305.36
ompC,ompC,101.51,373.71
ompF,ompF,460.06,503.07
ompG,ompG,21.83,14.93
ompL,ompL,19.02,107.36
ompN,ompN,81.38,95.43
ompR,ompR-envZ,100.71,112.72
ompT,envY-ompT,69.1,99.25
ompT,ompT,69.1,99.25
ompW,ompW,20.63,179.94
omrB,omrB,0,82.48
oppA,oppABCDF,206,149.19
oppB,oppABCDF,57.26,73.44
oppC,oppABCDF,0,14.88
oppD,oppABCDF,52.01,60.03
oppF,oppABCDF,59.03,40.38
orn,orn,72.44,12.39
osmB,osmB,90.3,30.88
osmC,osmC,183.11,78.28
osmE,osmE,116.67,159.61
osmF,osmF-yehYXW,35.9,29.47
osmY,osmY,32.63,55.8
otsA,otsA,402.47,972.99
otsA,otsBA,402.47,972.99
otsB,otsBA,41.15,33.78
oxc,oxc,46.67,31.92
oxyR,oxyR,2240.46,2947.05
oxyS,oxyS,59.93,307.43
paaA,paaABCDEFGHIJK,99.24,109.09
paaB,paaABCDEFGHIJK,0,23.48
paaC,paaABCDEFGHIJK,17.65,36.22
paaD,paaABCDEFGHIJK,52.95,81.49
paaE,paaABCDEFGHIJK,55.4,12.63
paaF,paaABCDEFGHIJK,77.25,35.23
paaG,paaABCDEFGHIJK,8.36,8.57
paaH,paaABCDEFGHIJK,18.47,42.63
paaI,paaABCDEFGHIJK,0,63.96
paaJ,paaABCDEFGHIJK,98.39,72.91
paaK,paaABCDEFGHIJK,45.15,51.47
paaX,paaXY,20.8,7.11
paaY,paaXY,33.46,0
paaZ,paaZ,19.33,29.75
pabA,yhfG-fic-pabA,23.38,11.99
pabA,pabA,23.38,11.99
pabB,pabB-nudL,353.32,476.72
pabC,pabC-yceG-tmk-holB-ycfH,0,25.05
pagB,pagB,169.03,222.97
pagP,pagP,70.5,72.34
pal,tolB-pal-ybgF,63.14,38.87
panB,panBC,24.88,68.06
panC,panBC,495.18,373.1
panC,panC,495.18,373.1
panD,panD,1418.78,603.56
panE,panE-yajL,43.37,103.83
panF,yhdT-panF-prmA,127.12,190.98
parC,parC,32.1,47.9
parE,nudF-yqiB-cpdA-yqiA-parE,383.06,432.32
pbl,pbl,65.53,107.57
pbpC,pbpC,51.3,102.34
pbpC,yfhM-pbpC,51.3,102.34
pbpG,pbpG,685.36,855.4
pck,pck,182.78,204.2
pcm,surE-pcm,21.03,32.36
pcnB,pcnB-folk,278.21,237.06
pdhR,pdhR-aceEF-lpdA,34.47,35.36
pdxA,pdxA-rsmA,19.98,54.65
pdxA,surA-pdxA-rsmA-apaGH,19.98,54.65
pdxA,pdxA-rsmA-apaGH,19.98,54.65
pdxA,imp-surA-pdxA,19.98,54.65
pdxB,pdxB-usg-truA-dedA,40.58,29.74
pdxH,pdxH-tyrS-pdxY,100.34,164.71
pdxJ,pdxJ-acpS,18.01,36.96
pdxJ,rnc-era-recO-pdxJ-acpS,18.01,36.96
pdxK,pdxK,77.37,119.08
pdxY,pdxY,2113.45,1972.68
pdxY,tyrS-pdxY,2113.45,1972.68
pdxY,pdxH-tyrS-pdxY,2113.45,1972.68
pepA,pepA,13.08,35.79
pepB,pepB,61.61,89.55
pepD,pepD,81.38,129.89
pepE,pepE,28.66,274.46
pepN,pepN,73.16,90.59
pepP,ygfB-pepP-ubiH-visC,24.86,51.01
pepQ,pepQ-yigZ-trkH-hemG,29.69,35.54
pepT,pepT,440.55,435.46
perR,perR,1039.7,1074.29
pfkA,pfkA,34.23,28.09
pfkB,pfkB,42.53,36.36
pflA,pflA,124.55,164.29
pflB,focA-pflB,121.27,174.79
pflB,pflB,121.27,174.79
pflC,pflDC,7.5,15.39
pflD,pflDC,114.75,91.24
pgaA,pgaABCD,89.74,66.97
pgaB,pgaABCD,52.24,46.9
pgaC,pgaABCD,84.51,45.91
pgaD,pgaABCD,222.92,196.04
pgi,pgi,47.94,81.98
pgk,epd-pgk,50.97,52.29
pgk,pgk,50.97,52.29
pgk,epd-pgk-fbaA,50.97,52.29
pgk,pgk-fbaA,50.97,52.29
pgl,pgl,59.57,47.53
pgm,seqA-pgm,16.07,4.12
pgpA,nrdR-ribDE-nusB-thiL-pgpA,3772.38,1915.67
pgpA,ribE-nusB-thiL-pgpA,3772.38,1915.67
pgpB,pgpB,17.23,35.36
pgpC,pgpC-tadA,10.36,74.44
pgsA,pgsA,12.01,0
pheA,pheLA,272.54,442.74
pheL,pheLA,274.67,140.91
pheM,pheM,0,0
pheM,thrS-infC-rpmI-rplT-pheMST-ihfA,0,0
pheM,rplT-pheM,0,0
pheM,pheMST-ihfA,0,0
pheP,pheP,229.79,230.85
pheS,pheMST-ihfA,80.39,48.11
pheS,thrS-infC-rpmI-rplT-pheMST-ihfA,80.39,48.11
pheT,pheMST-ihfA,46.93,56.65
pheT,thrS-infC-rpmI-rplT-pheMST-ihfA,46.93,56.65
pheU,pheU,0,88.99
pheV,pheV,0,177.99
phnC,phnCDEEFGHIJKLMNOP,25.07,42.86
phnD,phnCDEEFGHIJKLMNOP,6.48,26.6
phnE_1,phnCDEEFGHIJKLMNOP,75.29,51.5
phnE_2,phnCDEEFGHIJKLMNOP,75.29,51.5
phnF,phnCDEEFGHIJKLMNOP,36.32,46.58
phnG,phnCDEEFGHIJKLMNOP,43.66,134.37
phnH,phnCDEEFGHIJKLMNOP,22.54,46.25
phnI,phnCDEEFGHIJKLMNOP,30.95,76.21
phnJ,phnCDEEFGHIJKLMNOP,7.79,63.96
phnK,phnCDEEFGHIJKLMNOP,121.59,196.04
phnL,phnCDEEFGHIJKLMNOP,551.76,744.88
phnL,phnLMNOP,551.76,744.88
phnM,phnCDEEFGHIJKLMNOP,46.38,89.23
phnM,phnLMNOP,46.38,89.23
phnN,phnLMNOP,11.81,12.12
phnN,phnCDEEFGHIJKLMNOP,11.81,12.12
phnO,phnLMNOP,15.15,15.55
phnO,phnCDEEFGHIJKLMNOP,15.15,15.55
phnP,phnLMNOP,251.87,231.69
phnP,phnCDEEFGHIJKLMNOP,251.87,231.69
phoA,phoA-psiF,83.8,95.53
phoB,phoBR,28.66,127.43
phoE,phoE,243.46,397.1
phoH,phoH,80.47,107.96
phoP,phoPQ,147.15,171.1
phoQ,phoQ,153.41,157.4
phoQ,phoPQ,153.41,157.4
phoR,phoBR,91.56,177.44
phoU,pstCAB-phoU,36.32,55.9
phoU,pstB-phoU,36.32,55.9
phoU,pstSCAB-phoU,36.32,55.9
phoU,phoU,36.32,55.9
php,yhfXW-php-yhfUTS,187.49,261.61
phr,phr,69.68,104.86
phr,ybgA-phr,69.68,104.86
pinE,pinE,35.63,0
pinH,pinH,82.4,112.72
pinQ,pinQ,334.63,354.77
pinR,pinR,390.4,434.88
pitA,pitA,377.95,279.56
pitB,pitB,35.16,13.53
plaP,plaP,19.4,54.74
pldA,pldA,68.19,108.84
pldB,pldB-yigL,77.33,132.23
pliG,pliG,655.93,353.32
plsB,plsB,57.11,100.45
plsC,plsC,366.23,320.76
plsX,plsX-fabHDG,166.19,119.99
plsX,rpmF-plsX-fabHDG,166.19,119.99
pmbA,pmbA,9.74,49.99
pmrD,pmrD,74.07,227.98
pncA,ansA-pncA,174.56,263.38
pncB,pncB,87.68,146.18
pnp,rpsO-pnp,33.95,22.16
pnp,pnp,33.95,22.16
pnp,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,33.95,22.16
pntA,pntAB,4.3,13.24
pntB,pntAB,166.11,258.07
pntB,pntB,166.11,258.07
pnuC,nadA-pnuC,430.32,375.75
polA,polA,11.83,43.68
polB,polB,30.83,63.26
potA,potABCD,46.38,41.64
potB,potABCD,31.85,57.18
potC,potABCD,74.63,76.57
potD,potABCD,31.48,90.44
potD,potD,31.48,90.44
potE,potE,14.98,20.5
potE,speF-potE,14.98,20.5
potF,potFGHI,11.85,18.23
potG,potFGHI,5.81,5.96
potH,potFGHI,27.64,14.18
potI,potFGHI,0,0
poxB,poxB,19.17,27.54
poxB,poxB-ltaE-ybjT,19.17,27.54
ppa,ppA,1973.92,1426.57
ppc,ppc,111.86,170.87
ppdA,ppdAB-ygdB-ppdC-recC,0,14.36
ppdB,ppdAB-ygdB-ppdC-recC,11.69,35.98
ppdC,ppdAB-ygdB-ppdC-recC,0,0
ppdD,ppdD-hofBC,29.9,46.01
pphA,pphA,2157.24,1822.12
pphB,pphB,60.2,102.94
ppiA,ppiA,23.01,47.21
ppiB,ppiB-lpxH,26.63,68.32
ppiC,ppiC,70.13,119.92
ppiD,ppiD,17.61,25.29
ppk,ppk-ppx,105.24,114.52
pppA,pppA,24.42,58.45
ppsA,pps,22.17,34.12
ppsR,ppsR,71.14,145.97
pptA,pptA,591.6,375.75
ppx,ppk-ppx,47.03,74.56
pqiA,pqiAB,21.03,37.75
pqiB,pqiAB,48.21,49.46
pqqL,pqqL,58.94,152.4
prc,prc,22.52,33.01
prc,proQ-prc,22.52,33.01
preA,yeiTA,96,120.39
preT,yeiTA,74.49,98.26
prfA,hemA-prfA-prmC,24.35,31.23
prfB,prfB-lysS,0,6.15
prfB,dsbC-recJ-prfB,0,6.15
prfC,prfC,128.53,131.87
prfH,ykfJ-prfH,434.21,513
priA,priA,140.9,141.48
priB,rpsF-priB-rpsR-rplI,230.2,128.83
priC,priC-ybaM,12.49,38.43
prkB,prkB,939.57,1337.15
prlC,prlC-yhiQ,16.13,39.73
prmA,yhdT-panF-prmA,306.44,222.38
prmB,prmB-aroC-mepA-yfcAML,49.46,123.24
prmC,hemA-prfA-prmC,47.43,129.75
proA,proBA,467.86,690.37
proB,proBA,5.97,18.38
proC,proC,56.97,58.45
proK,proK,0,0
proL,proL,85.61,0
proM,argX-hisR-leuT-proM,0,0
proP,proP,43.86,63
proQ,proQ-prc,113.17,106.44
proS,proS,11.5,47.21
proV,proVWX,10.96,11.24
proW,proVWX,37.14,69.86
proX,proVWX,119.49,211.15
proY,brnQ-proY,52.78,142.75
prpB,prpBCDE,73.99,75.91
prpC,prpBCDE,45.07,23.12
prpD,prpBCDE,31.78,41.92
prpE,prpBCDE,13.97,21.51
prpR,prpR,589.84,259.97
prs,prs,118.21,135.55
prs,lolB-ispE-prs,118.21,135.55
pscG,pscKG,21.06,64.83
pscG,pscG,21.06,64.83
pscK,pscKG,0,21.54
psd,psd-yjeP,74.83,118.66
psiE,psiE,128.31,82.28
psiF,phoA-psiF,595.55,337.12
pspA,pspABCDE,118.24,101.1
pspB,pspBCDE,0,0
pspB,pspABCDE,0,0
pspC,pspABCDE,18.31,75.15
pspC,pspBCDE,18.31,75.15
pspD,pspABCDE,0,30.47
pspD,pspBCDE,0,30.47
pspE,pspABCDE,20.93,21.47
pspE,pspE,20.93,21.47
pspE,pspBCDE,20.93,21.47
pspF,pspF,74.14,131.4
pspG,pspG,27.13,83.5
pssA,pssA,301.41,433.94
pstA,pstCAB-phoU,14.8,22.77
pstA,pstSCA,14.8,22.77
pstA,pstSCAB-phoU,14.8,22.77
pstB,pstCAB-phoU,51.1,113.6
pstB,pstB-phoU,51.1,113.6
pstB,pstSCAB-phoU,51.1,113.6
pstC,pstSCA,34.33,105.68
pstC,pstSCAB-phoU,34.33,105.68
pstC,pstCAB-phoU,34.33,105.68
pstS,pstSCA,215.3,285.87
pstS,pstSCAB-phoU,215.3,285.87
pstS,pstS,215.3,285.87
pta,pta,70.68,75.68
pta,ackA-pta,70.68,75.68
pth,pth-ychF,33.81,23.12
ptrA,ptrA-recBD,27.38,60.87
ptrA,ptrA,27.38,60.87
ptrB,ptrB,108.75,249.41
ptsA,ptsA-fsaB-gldA,39.52,54.06
ptsG,ptsG,147.1,155.64
ptsH,ptsHI-crr,102.2,104.86
ptsI,ptsHI-crr,137.34,129.16
ptsN,lptB-rpoN-hpf-ptsN-yhbJ,40.2,13.75
ptsN,rpoN-hpf-ptsN-yhbJ-npr,40.2,13.75
ptsP,rppH-ptsP,23.47,36.12
purA,purA,40.6,93.72
purB,hflD-purB,144.25,251.6
purC,purC,120.02,274.71
purD,purD,137.97,125.83
purD,purHD,137.97,125.83
purE,purEK,0,26.52
purF,cvpA-purF-ubiX,91.2,169.31
purH,purHD,12.44,46.79
purK,purEK,6.17,25.33
purL,purL,39,64.36
purM,purMN,107.96,156.38
purN,purMN,144.43,169.35
purR,purR,327.68,481.22
purT,purT,111.83,172.1
purU,purU,54.74,88.25
putA,putA,58.22,81.92
putP,putP,26.21,22.41
puuA,puuA,37.16,47.66
puuB,puuCBE,10.29,5.28
puuC,puuCBE,8.86,9.09
puuD,puuDR,94.79,123.78
puuE,puuCBE,62.48,101.51
puuP,puuP,85.61,97.6
puuR,puuDR,11.81,36.36
pykA,pykA,50.25,79.68
pykF,pykF,1101.02,780.22
pyrB,pyrLBI,21.13,65.03
pyrC,pyrC,138.52,206.72
pyrD,pyrD,19.56,20.07
pyrE,rph-pyrE,71.88,84.28
pyrE,pyrE,71.88,84.28
pyrF,pyrF-yciH,8.93,54.99
pyrF,yciSM-pyrF-yciH,8.93,54.99
pyrG,pyrG-eno,36.22,119.74
pyrH,pyrH,18.16,37.26
pyrI,pyrLBI,99.88,43.92
pyrL,pyrLBI,97.66,0
qmcA,qmcA-ybbJ,57.45,81.04
qor,qor,33.5,75.61
qseB,qseBC,89.89,51.24
qseD,qseD,281.9,667.45
queA,queA,86.17,75.78
queC,queC,700.89,320.68
queD,queD,54.03,166.31
queF,queF,147.53,310.69
queG,queG,1786.81,1548.48
racC,racC,119.42,343.07
racR,racR,27.64,170.15
radA,radA-nadR,0,4.89
radA,serB-radA,0,4.89
raiA,raiA,192.75,435.08
rarA,lolA-rarA,24.52,35.23
rarD,rarD,14.8,60.73
ratA,ratAB,55.28,56.72
ratB,ratAB,22.65,185.94
ravA,ravA-viaA,66.05,126.5
rbbA,yhiI-rbbA-yhhJ,36.14,64.27
rbfA,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,360.76,336.49
rbn,rbn,179.52,176.82
rbsA,rbsDACBKR,35.02,53.89
rbsB,rbsDACBKR,29.59,121.45
rbsC,rbsDACBKR,20.47,28.01
rbsD,rbsDACBKR,125.56,96.62
rbsK,rbsDACBKR,113.41,72.73
rbsR,rbsDACBKR,511.17,830.96
rcnA,rcnAB,55.93,81.98
rcnB,rcnB,0,19.95
rcnB,rcnAB,0,19.95
rcnR,rcnR,0,74.32
rcsA,rcsA,824.02,921.31
rcsB,rcsB,222.78,342.85
rcsB,rcsDB,222.78,342.85
rcsC,rcsC,99.46,128.15
rcsD,rcsDB,98.65,172.06
rcsF,rcsF-yaeB,0,66.8
rdgB,rdgB-yggW,11.1,34.16
rdgB,yggSTU-rdgB-yggW,11.1,34.16
rdgC,rdgC,108.42,66.74
rdlD,rdlD,3595.71,9017.97
rdoA,rdoA-dsbA,40.07,61.67
recA,recAX,74.49,108.27
recA,recA,74.49,108.27
recB,ptrA-recBD,22.33,28.63
recC,recC,127.19,158.6
recC,ppdAB-ygdB-ppdC-recC,127.19,158.6
recD,ptrA-recBD,43.3,140.67
recE,recET-lar-ydaCQ-intR,78.57,127.42
recF,recF,49.1,113.35
recF,dnaN-recF,49.1,113.35
recF,dnaAN-recF,49.1,113.35
recG,rpoZ-spoT-trmH-recG,227.97,311.86
recJ,xerD-dsbC-recJ,19.01,54.61
recJ,dsbC-recJ-prfB,19.01,54.61
recN,recN,67.43,126.15
recO,rnc-era-recO-pdxJ-acpS,45.21,92.78
recQ,recQ,36.02,85.01
recR,ybaB-recR,43.51,100.45
recT,recET-lar-ydaCQ-intR,16.28,75.15
recX,recAX,250,324
relA,relA-mazEF,26.55,30.26
relB,relBE-hokD,82.4,56.36
relB,relBE,82.4,56.36
relE,relBE-hokD,45.78,70.45
relE,relBE,45.78,70.45
rem,rem,0,80.52
rep,rep,74.98,93.66
rfaD,rfaDFCL,21.2,86.99
rfaE,rfaE,0,28.3
rfaH,rfaH,498.79,497.92
rfaL,rfaDFCL,1705.58,1540.57
rfaS,rfaQGPSBIJYZ-waaU,63.39,7.23
rfaZ,rfaYZ,15.47,7.94
rfaZ,rfaQGPSBIJYZ-waaU,15.47,7.94
rfaZ,rfaZ-waaU,15.47,7.94
rfbA,rfbACX,14.95,30.67
rfbA,rfbBDACX,14.95,30.67
rfbB,rfbBDACX,0,24.91
rfbC,rfbACX,437.11,48.48
rfbC,rfbBDACX,437.11,48.48
rfbD,rfbBDACX,43.95,90.18
rfbX,rfbX,26.41,21.68
rfbX,rfbACX,26.41,21.68
rfbX,rfbBDACX,26.41,21.68
rfc,rfc,11.3,40.57
rfc,glf-rfc,11.3,40.57
rfe,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,113.45,61.26
rffA,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,11.66,17.94
rffC,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,9.77,10.02
rffD,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,20.88,48.2
rffE,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,64.11,59.8
rffG,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,24.69,25.33
rffH,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,7.47,7.67
rffM,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,62.27,301.21
rffT,rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12.21,12.52
rhaA,rhaBAD,26.16,69.78
rhaB,rhaBAD,13.45,78.22
rhaD,rhaBAD,47.94,32.79
rhaD,rhaD,47.94,32.79
rhaM,rhaM,355.77,708.55
rhaR,rhaSR,209.64,207.13
rhaS,rhaSR,47.26,80.81
rhaT,rhaT,25.48,78.42
rhlB,rhlB,541.53,406.02
rhlE,rhlE,188.35,440.99
rho,rhoL-rho,146.49,134.2
rhsA,rhsA-yibA,65.38,109.62
rhsB,rhsB,46.69,51.09
rhsC,rhsC-ybfB,50.3,48.38
rhsD,rhsD-ybbC-ylbH-ybbD,4.62,18.96
rhsE,rhsE-ydcD,22.65,19.92
rhtA,rhtA,44.54,45.7
rhtB,rhtB,201.69,196.04
rhtC,rhtC,116.77,98.02
ribA,ribA,4640.15,3032.69
ribB,sroG-ribB,221.75,103.42
ribC,ribC,482.6,705.85
ribD,nrdR-ribDE-nusB-thiL-pgpA,59.71,116.4
ribE,nrdR-ribDE-nusB-thiL-pgpA,14,14.36
ribE,ribE-nusB-thiL-pgpA,14,14.36
ribF,ribF-ileS-lspA-fkpB-ispH,14,43.08
rihA,rihA,49.3,57.81
rihB,rihB,7,21.54
rihC,rihC,122.48,162.62
rimI,holD-rimI-yjjG,44.24,15.13
rimJ,rimJ,67.61,69.37
rimK,rimK-ybjN,51.1,67.41
rimK,ybjC-nfsA-rimK-ybjN,51.1,67.41
rimL,rimL,1806.73,789.07
